VARNAMES:,CID,CIDint,IDSURVEY,TYPE,FIELD,CUTFLAG_SNANA,ERRFLAG_FIT,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_NMATCH,HOST_NMATCH2,HOST_OBJID,HOST_ZPHOT,HOST_ZPHOTERR,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_CONFUSION,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_SBFLUXCAL_g,HOST_SBFLUXCAL_r,HOST_SBFLUXCAL_i,HOST_SBFLUXCAL_z,HOST_SBMAG_g,HOST_SBMAG_r,HOST_SBMAG_i,HOST_SBMAG_z,PKMJDINI,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DEC,HOST_ANGSEP_2,TGAPMAX,TrestMIN,TrestMAX,FLUXCALMAX_g,SNRMAX_g,FLUXCALMAX_r,SNRMAX_r,FLUXCALMAX_i,SNRMAX_i,FLUXCALMAX_z,SNRMAX_z,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOST_LOGSFR,HOST_LOGSFR_ERR,HOST_LOGsSFR,HOST_COLOR,HOST_LOGsSFR_ERR,HOST_COLOR_ERR,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,PROB_UNITY,CUTMASK,MU,MUMODEL,MUERR,MUERR_RENORM,MUERR_RAW,MUERR_VPEC,MURES,MUPULL,M0DIF,M0DIFERR,CHI2,biasCor_nevt,biasCor_mu,biasCorErr_mu,biasCor_mB,biasCor_x1,biasCor_c,biasCor_muCOVSCALE,IDSAMPLE,IZBIN,mu,delta_mu,LOG_OII,LOG_OII_ERR,SPECZ
SN:,1280792,1280792,10,0,C3,3,0,0.68123,0.001,0.68056,0.001,0.68056,0.00196,0,300,0.00741036,1,1,6261,-9,-9,0.6812,0.001,52.292988,-28.016584,0.212,0.275,-9.0,10.601,0.02,2.42,12.66,35.02,51.69,26.54046,24.74392,23.63921,23.21648,57253.2852,20.98298,13.0304,12.26018,57249.75,1.8321,-2.64923,0.54653,0.0143132,0.0612914,23.7395,0.0619325,5.73059e-06,3.26884e-07,0.000144222,-4.37544e-08,-2.76912e-09,30,35.18304,0.23604,52.2929,-28.0166,0.212,5.9945,-0.2021,44.8681,39.326,-999.0,41.0,20.983,35.373,12.2602,47.956,13.0304,10.623,0.071,-4.002,5.998,-14.625,1.529,5.99842,-999,0.9403,0.8963,0.9644,0.9993,0.9149,1,0,42.66339,43.05856,0.23025,0.2194,0.2009,0.004,-0.3977,-1.727,0.0025,0.0159,2.98,0,-0.0087,0.0,0.0,0.0,0.0,1.0,1,16,42.66337044654399,-0.3966859783609067,0.8147527150434709,0.3955834642983669,0.6812300086021423
SN:,1335259,1335259,10,0,C1,3,0,0.72764,0.001,0.72701,0.001,0.72701,0.002,0,300,0.00968958,1,4,40860,-9,-9,0.7276,0.001,54.514759,-27.697821,0.572,0.871,-3.07753,10.653,0.028,2.6,15.39,40.53,57.89,26.46257,24.5319,23.48056,23.09349,57345.3164,8.03609,6.07988,4.05337,57338.3516,1.0779,-0.91616,0.85866,-0.182335,0.0864815,23.83739,0.0818836,5.23654e-06,3.94927e-07,0.00223591,-2.07435e-07,8.34902e-09,42,39.68,0.5733,54.514599,-27.697901,0.572,5.847,-13.3831,40.3549,41.255,-999.0,38.433,8.0361,48.791,6.0799,42.704,4.0534,10.636,0.134,-0.752,4.926,-11.388,1.296,4.92782,-999,0.9842,0.97,0.9999,0.9993,0.9999,1,0,43.64496,43.23314,0.34113,0.3251,0.3221,0.0038,0.4093,1.2,0.0025,0.0159,1.44,0,-0.0807,0.0,0.0,0.0,0.0,1.0,4,16,43.644998455750006,0.4102982347980344,0.2680949112368535,0.3894234741534039,0.7276399731636047
SN:,1277715,1277715,10,0,C3,3,0,0.34655,0.001,0.34602,0.001,0.34601,0.00168,0,300,0.0085135,1,1,6024,-9,-9,0.3465,0.001,52.283127,-28.463232,1.15,0.985,-9.0,9.089,0.009,10.55,18.68,23.13,26.95,24.94187,24.32156,24.08956,23.9236,57255.3672,70.59235,58.44408,48.25824,57254.4453,0.5576,-0.110724,0.23954,-0.0064988,0.0173195,21.97103,0.020079,2.92138e-05,5.40265e-07,0.000881044,-5.30636e-08,-5.90739e-09,34,26.99829,0.79761,52.283298,-28.4629,1.15,5.9904,-3.7451,42.2173,115.14,58.4441,179.23,70.5924,166.03999,48.2582,129.44,34.374,9.094,0.03,0.299,0.0,-8.795,0.039,0.03,-999,0.8654,0.988,0.9998,0.9997,1.0,1,0,41.3369,41.30774,0.1257,0.1157,0.0558,0.0072,0.0048,0.038,0.0243,0.011,0.0,0,0.0097,0.0,0.0,0.0,0.0,1.0,1,10,41.336939435684,0.005838059867990353,1.6269298563039305,0.0540942883884721,0.3465499877929687
SN:,1264512,1264512,10,0,X2,3,0,0.36136,0.001,0.36027,0.001,0.36027,0.00169,0,300,0.0257578,1,2,15839,-9,-9,0.3614,0.001,36.080235,-6.381612,1.549,2.16,-1.12928,9.0,0.031,1.18,2.15,1.41,3.1,27.3203,26.6689,27.12695,26.2716,56660.1055,38.01212,35.46711,21.42912,56664.832,0.3782,0.0840993,0.33923,-0.0291087,0.0229837,21.91373,0.0321998,3.07969e-05,9.13348e-07,0.00246596,-2.02724e-07,-1.16373e-08,27,39.8244,0.053207,36.079899,-6.3813,1.549,5.9023,-14.4989,23.6809,123.79,38.0121,179.42999,35.4671,161.78,21.4291,144.23,14.1194,9.005,0.116,-0.005,0.544,-9.01,0.42,0.55623,-999,0.9997,0.984,1.0,0.9997,1.0,1,0,41.38254,41.4108,0.13729,0.1357,0.0785,0.007,-0.0238,-0.173,-0.0045,0.0142,0.03,0,-0.0006,0.0,0.0,0.0,0.0,1.0,2,11,41.38256423375,-0.021929292721516447,1.786486904796486,0.1012968360045764,0.3613600134849548
SN:,1641288,1641288,10,0,E1,3,0,0.54642,0.001,0.54529,0.001,0.54529,0.00184,0,300,0.005784,1,1,112678,-9,-9,0.5464,0.001,8.136894,-43.753727,0.478,0.714,-9.0,10.352,0.031,4.26,25.04,52.64,72.88,25.92648,24.00341,23.19671,22.84348,57751.0664,15.15758,14.06231,11.77622,57745.7266,0.955,-0.61281,0.76197,0.11864,0.0560774,23.27815,0.0513632,8.76473e-06,4.14635e-07,0.00482949,-1.27894e-07,-1.55116e-08,20,13.46192,0.8567,8.1367,-43.7537,0.478,8.3888,-14.6205,22.1909,19.55,-999.0,64.244,15.1576,63.584,14.0623,86.834,11.7762,10.345,0.036,-0.812,5.546,-11.157,1.431,5.54612,-999,0.9941,0.9273,0.9651,0.9983,0.9779,1,0,42.26547,42.47726,0.21125,0.1996,0.1788,0.0048,-0.1873,-0.886,-0.0245,0.0127,0.79,0,-0.0327,0.0,0.0,0.0,0.0,1.0,4,14,42.265443034499995,-0.18562800099448395,1.232437074789449,0.3751117445131521,0.5464199781417847
SN:,1644180,1644180,10,0,C3,3,0,0.6122,0.001,0.61154,0.001,0.61154,0.0019,0,300,0.0134182,2,6,111224,-9,-9,0.6122,0.001,51.557453,-28.233849,2.16,1.712,-0.243592,11.003,0.015,5.86,14.81,20.78,23.03,25.58026,24.57361,24.20589,24.09426,57751.0859,42.16373,30.44277,18.06906,57753.8047,0.4074,0.33774,0.31186,-0.0155103,0.0309053,23.34703,0.0269669,8.22602e-06,2.04313e-07,0.00178266,-4.13982e-08,-2.96244e-09,26,14.02171,0.97271,51.558102,-28.233601,2.16,5.5849,-14.6854,30.5386,12.721,-999.0,55.466,42.1637,61.806,30.4428,54.903,18.0691,10.984,0.031,1.001,0.296,-9.983,0.966,0.29762,-999,0.9972,1.0,1.0,0.9999,1.0,1,0,42.82581,42.77685,0.14877,0.1402,0.0974,0.0044,0.044,0.296,0.0049,0.0134,0.09,0,-0.0073,0.0,0.0,0.0,0.0,1.0,1,15,42.825826988399,0.0450850989956777,0.9017726120790024,0.1832556717979916,0.6122000217437744
SN:,1305051,1305051,10,0,S1,3,0,0.2998,0.001,0.29887,0.001,0.29887,0.00164,0,300,0.053746,1,1,31674,-9,-9,0.2998,0.001,42.560154,-0.03399,1.382,0.883,-9.0,10.209,0.016,26.32,55.5,74.88,90.96,23.94929,23.13927,22.81409,22.60287,56960.2617,35.40517,32.24062,26.21223,56962.3398,0.3409,-1.0063,0.31201,0.0320019,0.0247777,21.92264,0.0341062,3.05452e-05,9.59513e-07,0.00252194,-1.75574e-07,-1.61249e-08,45,48.55607,0.33167,42.559799,-0.0342,1.382,9.9384,-14.7138,43.6395,124.39,35.4052,187.27,32.2406,197.75,26.2122,123.64,16.4771,10.139,0.042,1.31,0.029,-8.829,0.508,0.0510392,-999,0.9994,0.9917,1.0,0.9999,1.0,1,0,41.04067,40.94053,0.13355,0.0949,0.0716,0.0082,0.0851,0.638,0.015,0.0109,0.41,0,0.0102,0.0,0.0,0.0,0.0,1.0,3,9,41.040660370973,0.08674575563276932,1.2915298559717496,0.0580138469923402,0.2998000085353851
SN:,1326299,1326299,10,0,C3,3,0,0.67448,0.001,0.67382,0.001,0.67382,0.00195,0,300,0.00767865,1,1,-11547,-9,-9,0.6745,0.001,52.642685,-27.521036,1.163,0.852,-9.0,9.622,0.08,4.34,8.7,14.69,17.11,25.90627,25.1512,24.58245,24.41687,57051.1055,25.38858,18.50437,12.24646,57055.1797,0.6762,-0.367523,0.58267,-0.227039,0.043016,23.50117,0.0397444,7.13729e-06,2.61267e-07,0.00983321,-9.60293e-08,-3.37616e-09,13,8.96701,0.77543,52.6427,-27.5207,1.163,4.7753,-13.7799,7.0871,9.595,-999.0,55.778,25.3886,50.634,18.5044,43.426,12.2465,9.88,0.082,0.789,0.177,-9.091,0.189,0.19507,-999,0.9998,0.5129,1.0,0.9686,1.0,1,0,43.44564,43.03226,0.17682,0.1667,0.1364,0.004,0.4085,2.31,0.0049,0.0134,5.34,0,-0.0084,0.0,0.0,0.0,0.0,1.0,1,15,43.44560605418,0.40943226875555183,1.1334144817474032,0.1055259853825342,0.6744800209999084
SN:,1315197,1315197,10,0,S1,3,0,0.2091,0.001,0.20823,0.001,0.20823,0.00157,0,300,0.0436178,1,1,32141,-9,-9,0.2091,0.001,42.266914,0.116694,0.275,0.225,-9.0,10.15,0.066,58.42,159.12,233.50999,305.37,23.0836,21.99569,21.57924,21.28793,57005.2031,58.92876,56.71839,39.43123,57006.8555,0.2478,-1.31988,0.18425,-0.00727919,0.020579,20.77575,0.027351,8.78414e-05,2.21283e-06,0.000904994,-1.71019e-07,-3.30867e-08,37,18.74052,0.99457,42.2668,0.1167,0.275,9.0654,-13.779,37.4213,388.95001,56.7184,401.32001,58.9288,369.07001,39.4312,261.51999,20.8943,10.09,0.053,0.108,6.77,-9.982,1.309,6.77021,-999,0.9999,0.98,1.0,1.0,1.0,1,0,39.95325,40.0508,0.12373,0.1084,0.0504,0.0114,-0.0955,-0.771,-0.0021,0.016,0.6,0,0.0079,0.0,0.0,0.0,0.0,1.0,3,7,39.9532949576727,-0.09380578027518283,0.7818773722284519,0.2993670183739185,0.209099993109703
SN:,1929063,1929063,10,0,E1,3,0,0.223,0.001,0.2221,0.001,0.22211,0.00158,0,300,0.00555874,1,1,-30787,-9,-9,0.223,0.001,8.10228,-43.557808,0.683,0.634,-9.0,9.768,0.01,24.06,57.51,79.77,107.89,24.04676,23.10064,22.7454,22.41755,58117.0469,53.74421,36.9983,34.56314,58116.5195,0.2351,-0.668657,0.32098,0.0547139,0.0265645,21.12906,0.0374349,6.3442e-05,2.1874e-06,0.00521415,-5.34375e-07,-5.23191e-08,16,14.81928,0.53791,8.1021,-43.557598,0.683,8.1319,-14.242,13.5202,284.39999,34.5631,360.67001,53.7442,321.82001,36.9983,180.16,17.0824,9.759,0.015,0.486,0.363,-9.273,0.874,0.36331,-999,0.9998,0.8773,1.0,0.9999,1.0,1,0,40.23306,40.20787,0.12513,0.1096,0.0539,0.0108,0.0273,0.218,-0.0021,0.016,0.05,0,0.016,0.0,0.0,0.0,0.0,1.0,4,7,40.233055330302996,0.028908073711527038,1.7347138018420496,0.0642168312428078,0.2230000048875808
SN:,1330350,1330350,10,0,C3,3,0,0.76374,0.001,0.76302,0.001,0.76303,0.00203,0,300,0.00779852,1,1,39436,-9,-9,0.7637,0.001,52.064053,-27.787922,0.55,0.704,-9.0,10.99,0.004,1.81,7.2,19.9,30.99,26.8558,25.35667,24.25287,23.77195,57311.2344,24.52503,19.28078,13.38499,57314.707,0.6273,-0.202109,0.46787,0.042467,0.0447622,24.03409,0.0419349,4.3688e-06,1.68739e-07,0.00370544,-5.47399e-08,-1.36802e-09,44,31.93577,0.91213,52.0639,-27.7878,0.55,4.4738,-14.974,42.2154,28.56,-999.0,25.725,19.2808,35.807,24.525,35.48,13.385,10.994,0.053,0.573,0.095,-10.421,1.641,0.10878,-999,0.9762,0.9736,0.9999,0.9996,0.9999,1,0,43.25997,43.36143,0.18936,0.1805,0.1523,0.0036,-0.104,-0.549,0.0025,0.0159,0.3,0,0.0017,0.0,0.0,0.0,0.0,1.0,1,16,43.259969549619996,-0.10294355057362736,1.1876671601655446,0.227815368160318,0.7637400031089783
SN:,1306986,1306986,10,0,E1,3,0,0.44916,0.001,0.44808,0.001,0.44808,0.00176,0,300,0.00624443,1,1,7992,-9,-9,0.4492,0.001,7.867288,-42.875546,0.175,0.213,-9.0,10.651,0.056,9.52,44.89,83.27,114.81,25.05341,23.36963,22.69878,22.35005,57277.0859,10.8591,6.26379,5.00338,57276.3398,1.2212,-2.77302,0.7482,-0.101804,0.1128,23.10797,0.0951075,1.02521e-05,8.98058e-07,-0.00375559,-1.21702e-07,-6.62332e-08,45,40.41384,0.66638,7.8673,-42.875599,0.175,6.2186,-13.8901,43.2551,51.349,-999.0,77.006,10.8591,57.134,6.2638,79.876,5.0034,10.588,0.055,0.478,1.02,-10.11,1.4,1.02148,-999,0.9826,0.6953,0.9856,0.997,0.9926,1,0,42.33313,41.96809,0.31648,0.2942,0.2958,0.0057,0.3507,1.108,0.0144,0.013,1.23,0,-0.0131,0.0,0.0,0.0,0.0,1.0,4,12,42.33312792872,0.3523490871291628,0.14061888999051,0.5507832274650477,0.4491600096225738
SN:,1279714,1279714,10,0,X3,3,0,0.70074,0.001,0.69938,0.001,0.69938,0.00197,0,300,0.0231827,1,2,17732,-9,-9,0.7007,0.001,36.509575,-4.627358,0.8,0.975,-2.91354,10.674,0.01,2.28,13.93,39.0,53.38,26.60516,24.64012,23.52234,23.18155,57265.2422,13.72695,12.97545,7.28836,57255.7148,1.5629,-1.02362,0.87035,-0.0984253,0.0605316,24.15723,0.0438132,3.9004e-06,1.57395e-07,-0.00250984,-6.21411e-08,3.51764e-10,39,21.22238,0.99089,36.509399,-4.6275,0.8,4.6763,-3.7713,44.3511,73.878,-999.0,27.635,13.727,26.461,12.9755,33.785,7.2884,10.684,0.06,-1.783,8.217,-12.467,1.432,8.21722,-999,0.9929,0.9767,0.9946,0.9982,0.9983,1,0,43.6474,43.13152,0.26581,0.2533,0.2408,0.0039,0.5133,1.931,0.0025,0.0159,3.73,0,-0.0091,0.0,0.0,0.0,0.0,1.0,0,16,43.64738355954899,0.5152329696588538,1.136346703491963,0.1954987834409131,0.7007399797439575
SN:,1334581,1334581,10,0,X3,3,0,0.82885,0.001,0.82736,0.001,0.82736,0.00208,0,300,0.0211282,3,3,-15176,-9,-9,0.8288,0.001,35.56068,-4.371375,0.254,0.3,-2.02483,10.963,0.058,6.21,20.43,49.76,72.56,25.51727,24.22433,23.2578,22.84826,57339.0469,6.96967,6.94734,5.54913,57328.0859,0.9814,-0.883433,0.718,0.059997,0.0740884,24.06319,0.080489,4.25329e-06,3.15309e-07,0.000554744,-1.68351e-07,-2.05185e-10,39,35.89165,0.61244,35.5606,-4.3713,0.254,5.4743,-9.2762,42.6583,10.23,-999.0,26.182,6.9697,47.675,6.9473,35.0,5.5491,10.892,0.08,0.649,0.045,-10.243,0.97,0.0917878,-999,0.7195,1.0,0.9817,0.9984,0.8751,1,0,43.15342,43.57745,0.29654,0.2862,0.2744,0.0034,-0.3715,-1.253,-0.0525,0.0242,1.57,0,-0.0188,0.0,0.0,0.0,0.0,1.0,0,17,43.153426028999995,-0.3695925015003212,0.8713869775363401,0.1823610720965592,0.8288499712944031
SN:,1319539,1319539,10,0,S2,3,0,0.37277,0.001,0.37176,0.001,0.37176,0.0017,0,300,0.0257581,1,1,13624,-9,-9,0.3728,0.001,41.114513,-1.589886,0.266,0.319,-9.0,10.547,0.033,22.2,87.84,136.36,190.77,24.13412,22.64077,22.16328,21.79873,57304.2109,29.28587,28.27809,17.65248,57302.1523,0.4395,1.14195,0.34069,0.0442715,0.0225207,21.99313,0.0313555,2.86251e-05,8.26677e-07,0.00198576,-1.74011e-07,-1.17566e-08,49,44.17946,0.66855,41.114399,-1.5899,0.266,7.2675,-12.987,38.6564,97.234,17.6525,356.17999,29.2859,181.0,28.2781,152.38,13.8727,10.513,0.052,0.767,0.593,-9.746,1.256,0.59528,-999,0.9886,0.985,0.9999,0.9998,1.0,1,0,41.43528,41.49033,0.13687,0.1353,0.0778,0.0068,-0.0506,-0.369,-0.0045,0.0142,0.14,0,-0.0057,0.0,0.0,0.0,0.0,1.0,3,11,41.43523558990499,-0.04892012827823322,1.1048509200569447,0.1016015875028582,0.3727700114250183
SN:,1250357,1250357,10,0,S2,3,0,0.35941,0.001,0.35843,0.001,0.35843,0.00169,0,300,0.0320228,1,2,13022,-9,-9,0.3594,0.001,41.880802,-0.616166,1.78,1.476,-2.30635,10.721,0.057,9.21,34.49,59.26,78.44,25.08935,23.65577,23.0681,22.76366,56559.207,20.34136,17.75689,16.23745,56552.8164,0.2891,-0.914105,0.30856,-0.0290288,0.0265627,22.19553,0.0385135,2.37568e-05,8.4271e-07,0.00291571,-1.84169e-07,-1.34087e-08,50,38.96882,0.87046,41.881001,-0.6166,1.78,8.2038,-13.6347,41.384,86.377,17.7569,447.72,20.3414,109.31,16.2374,116.46,9.451,10.714,0.107,0.691,0.521,-10.023,1.217,0.53187,-999,0.9886,1.0,0.9971,0.9999,1.0,1,0,41.50724,41.39766,0.1379,0.1363,0.0796,0.007,0.1141,0.827,-0.0045,0.0142,0.68,0,-0.0024,0.0,0.0,0.0,0.0,1.0,3,11,41.50720197015401,0.11568271053481283,0.9349929745679711,0.2299485113897333,0.3594099879264831
SN:,1262016,1262016,10,0,X3,3,0,0.46812,0.001,0.46694,0.001,0.46694,0.00178,0,300,0.0231874,1,1,17957,-9,-9,0.4681,0.001,36.069851,-4.863433,0.514,0.541,-9.0,9.422,0.025,8.75,21.86,28.61,32.28,25.14498,24.15088,23.85871,23.72767,56654.0898,79.52695,40.41507,37.63142,56656.6992,0.3053,0.75409,0.29361,-0.0617853,0.0270555,22.4382,0.0310592,1.89985e-05,5.43482e-07,0.00172365,-8.98215e-08,-1.10918e-08,20,15.80514,0.72864,36.069801,-4.8633,0.514,4.7919,-14.6792,26.7854,59.833,-999.0,132.37,79.527,108.22,40.4151,100.41,37.6314,9.379,0.021,1.273,0.364,-8.106,0.131,0.36461,-999,0.9998,1.0,1.0,0.9998,1.0,1,0,42.11,42.07458,0.13636,0.1167,0.077,0.0055,0.0298,0.219,0.0056,0.0126,0.05,0,-0.0079,0.0,0.0,0.0,0.0,1.0,0,13,42.10997004964899,0.03162981929636999,3.0066943534803916,0.3216536488325193,0.4681200087070465
SN:,1536028,1536028,10,1,E1+E2,3,0,0.45221,0.001,0.45115,0.001,0.45115,0.00176,0,300,0.00587587,1,2,105630,-9,-9,0.4522,0.001,8.968906,-43.358021,1.19,1.264,-2.39601,10.772,0.049,9.7,51.48,93.81,145.12,25.03307,23.2209,22.56938,22.09568,57708.0547,14.31679,10.08974,7.99077,57706.9648,0.4343,-0.591635,0.37317,0.0444282,0.0388387,22.82146,0.0462978,1.3348e-05,5.69184e-07,0.00341789,-1.27779e-07,-1.66532e-08,76,104.52056,0.0167106,8.9685,-43.358002,1.19,8.2525,-14.4311,44.8185,45.727,-999.0,97.82,14.3168,102.95,10.0897,100.48,7.9908,10.753,0.055,0.687,0.958,-10.066,1.469,0.95958,-999,0.9847,1.0,1.0,0.9997,1.0,1,0,41.99527,41.98565,0.15204,0.1413,0.1022,0.0057,-0.0047,-0.031,0.0144,0.013,0.0,0,-0.0135,0.0,0.0,0.0,0.0,1.0,4,12,41.995246351444,-0.00312605815683753,1.2771772820911638,0.0807506339600563,0.452210009098053
SN:,1602033,1602033,10,0,X3,3,0,0.61096,0.001,0.60967,0.001,0.60967,0.0019,0,300,0.0234347,1,1,109030,-9,-9,0.611,0.001,36.406639,-3.791698,1.664,1.791,-9.0,9.187,0.035,1.47,3.17,4.4,6.51,27.08171,26.24735,25.89137,25.46605,57740.0898,44.27608,35.86037,26.86965,57737.9531,0.4055,0.40579,0.3164,-0.0841616,0.0301402,23.17344,0.0301608,9.65212e-06,2.68128e-07,0.00323158,-6.06843e-08,-4.78777e-09,26,17.96704,0.87697,36.406502,-3.7921,1.664,6.1905,-14.8228,32.9506,13.368,-999.0,65.555,44.2761,69.326,35.8604,60.547,26.8696,9.179,0.09,1.169,0.507,-8.01,0.034,0.51493,-999,0.9958,1.0,1.0,0.9994,1.0,1,0,42.85434,42.76966,0.14285,0.1347,0.088,0.0044,0.0798,0.558,0.0049,0.0134,0.31,0,-0.0114,0.0,0.0,0.0,0.0,1.0,0,15,42.85432507862801,0.0816284713403519,1.5056328883743006,0.0927701224250739,0.6109600067138672
SN:,1322229,1322229,10,1,X3,3,0,0.52736,0.001,0.52612,0.001,0.52612,0.00183,0,300,0.0222905,1,2,38919,-9,-9,0.5274,0.001,35.926426,-4.018871,0.254,0.366,-3.7723,9.621,0.013,6.24,14.97,21.76,27.09,25.51204,24.56194,24.15585,23.91798,57032.0625,44.01826,29.90748,24.48758,57034.5391,0.7999,1.45023,0.79353,0.0263196,0.0334082,22.82764,0.0349766,1.32722e-05,4.27561e-07,-0.00352652,-2.12253e-07,-6.19946e-09,12,6.36657,0.89649,35.926399,-4.0189,0.254,4.5728,-14.6878,11.4628,24.847,-999.0,93.213,44.0183,88.295,29.9075,87.305,24.4876,9.609,0.039,0.043,0.031,-9.566,0.458,0.0498197,-999,0.9993,0.9517,0.998,0.9976,0.998,1,0,42.3736,42.38414,0.21156,0.1999,0.1792,0.005,0.014,0.066,-0.0245,0.0127,0.0,0,-0.0116,0.0,0.0,0.0,0.0,1.0,0,14,42.373614161831995,0.01584380780519723,1.650931290384227,0.1044898559080252,0.5273600220680237
SN:,1302185,1302185,10,0,C3,3,0,0.73783,0.001,0.73717,0.001,0.73717,0.00201,0,300,0.00724938,1,1,27180,-9,-9,0.7378,0.001,53.147877,-28.521965,0.486,0.671,-9.0,9.965,0.009,6.03,12.18,21.02,26.03,25.54921,24.78588,24.19342,23.96132,56963.2578,14.53073,11.48266,7.38684,56953.8594,0.7803,-0.259657,0.53988,0.10788,0.0679614,24.34288,0.0543211,3.28737e-06,1.64472e-07,0.0125327,-5.83171e-08,-6.11579e-09,39,38.64274,0.48602,53.147701,-28.5219,0.486,5.2418,-12.4796,41.0264,34.611,-999.0,20.458,7.3868,31.817,14.5307,28.272,11.4827,9.963,0.048,0.396,0.022,-9.567,0.448,0.0528015,-999,0.8817,0.99,0.9985,0.9969,0.9963,1,0,43.38565,43.26994,0.20782,0.1981,0.1748,0.0037,0.1132,0.545,0.0025,0.0159,0.3,0,-0.0027,0.0,0.0,0.0,0.0,1.0,1,16,43.385670266889996,0.11419817506288155,1.6042137455103125,0.0646394924207098,0.7378299832344055
SN:,1317956,1317956,10,0,X3,3,0,0.87068,0.001,0.86917,0.001,0.86917,0.00212,0,300,0.0232358,1,3,37145,-9,-9,0.8707,0.001,36.10709,-4.745394,0.102,0.097,-6.11311,11.221,0.045,1.21,10.63,36.3,73.87,27.29304,24.93367,23.60023,22.82883,57005.1094,14.00029,5.94074,-99.0,57007.8125,1.2528,-1.3517,0.70763,-0.119449,0.18099,24.32117,0.0612006,3.35375e-06,1.89043e-07,-0.00760092,-5.09928e-08,4.79704e-10,16,15.92185,0.45843,36.107101,-4.7454,0.102,5.851,-14.8112,23.6461,-9.0,-999.0,13.889,-999.0,30.496,14.0003,24.964,5.9407,11.263,0.142,0.499,0.306,-10.764,1.264,0.33734,-999,0.996,0.8803,0.997,0.9996,0.8699,1,0,43.86899,43.70871,0.5362,0.5174,0.5243,0.0033,0.2128,0.397,-0.0525,0.0242,0.16,0,-0.0616,0.0,0.0,0.0,0.0,1.0,0,17,43.868966541169996,0.21467443859538804,0.7424353711419949,0.2693306518128603,0.8706799745559692
SN:,1332689,1332689,10,0,C1,3,0,0.48824,0.001,0.48766,0.001,0.48766,0.00179,0,300,0.00821935,2,3,40095,-9,-9,0.4882,0.001,53.268791,-26.706356,0.349,0.455,-3.14042,9.781,0.071,6.86,21.0,28.53,36.07,25.40919,24.19445,23.86175,23.60713,57325.1211,13.2707,9.7343,6.11003,57319.6523,0.5813,-0.479988,0.55761,0.0266647,0.0558816,23.08243,0.0589051,1.04961e-05,5.69451e-07,0.0039365,-1.84487e-07,-2.06696e-08,46,33.93761,0.90607,53.268902,-26.706301,0.349,6.7876,-14.3154,44.0143,32.974,-999.0,87.585,13.2707,79.8,9.7343,70.612,6.11,9.813,0.172,0.054,0.029,-9.759,0.583,0.17443,-999,0.9989,0.8696,1.0,0.9997,1.0,1,0,42.32973,42.18602,0.1973,0.1689,0.1621,0.0053,0.1381,0.7,0.0056,0.0126,0.49,0,-0.0208,0.0,0.0,0.0,0.0,1.0,4,13,42.329700736808995,0.13902351227979892,1.517654038413203,0.0867660368619955,0.4882400035858154
SN:,1335756,1335756,10,0,S1,3,0,0.45038,0.001,0.44933,0.001,0.44933,0.00176,0,300,0.0371959,1,1,41425,-9,-9,0.4504,0.001,42.006844,-0.300534,0.42,0.485,-9.0,10.454,0.039,11.31,55.61,96.59,130.38,24.86634,23.13712,22.53767,22.21197,57345.2461,9.06615,8.83493,6.87111,57342.0352,0.7316,-0.0761437,0.61832,0.0758864,0.0689317,23.06104,0.0775007,1.07049e-05,7.64125e-07,0.00458374,-2.48913e-07,-3.81097e-08,29,27.48774,0.54541,42.006901,-0.3004,0.42,8.9335,-11.5972,40.7005,22.689,-999.0,65.858,9.0661,83.815,8.8349,65.848,6.8711,10.429,0.062,-0.067,8.813,-10.496,1.268,8.81322,-999,0.9955,0.8698,0.9999,0.9997,0.9998,1,0,42.23634,41.97522,0.21737,0.202,0.186,0.0057,0.2468,1.135,0.0144,0.013,1.29,0,-0.0188,0.0,0.0,0.0,0.0,1.0,3,12,42.236339498476994,0.24838367766556502,1.1398997744551114,0.304410591346275,0.4503799974918365
